Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
South Korea,KOR,"Mar 1, 2020",0.332
South Korea,KOR,"Mar 2, 2020",0.429
South Korea,KOR,"Mar 3, 2020",0.546
South Korea,KOR,"Mar 4, 2020",0.624
South Korea,KOR,"Mar 5, 2020",0.683
South Korea,KOR,"Mar 6, 2020",0.819
South Korea,KOR,"Mar 7, 2020",0.858
South Korea,KOR,"Mar 8, 2020",0.975
South Korea,KOR,"Mar 9, 2020",0.995
South Korea,KOR,"Mar 10, 2020",1.053
South Korea,KOR,"Mar 11, 2020",1.17
South Korea,KOR,"Mar 12, 2020",1.287
South Korea,KOR,"Mar 13, 2020",1.307
South Korea,KOR,"Mar 14, 2020",1.404
South Korea,KOR,"Mar 15, 2020",1.463
South Korea,KOR,"Mar 16, 2020",1.463
South Korea,KOR,"Mar 17, 2020",1.58
South Korea,KOR,"Mar 18, 2020",1.677
South Korea,KOR,"Mar 19, 2020",1.775
South Korea,KOR,"Mar 20, 2020",1.95
South Korea,KOR,"Mar 21, 2020",2.009
South Korea,KOR,"Mar 22, 2020",2.029
South Korea,KOR,"Mar 23, 2020",2.204
South Korea,KOR,"Mar 24, 2020",2.341
South Korea,KOR,"Mar 25, 2020",2.458
South Korea,KOR,"Mar 26, 2020",2.555
South Korea,KOR,"Mar 27, 2020",2.711
South Korea,KOR,"Mar 28, 2020",2.809
South Korea,KOR,"Mar 29, 2020",2.965
South Korea,KOR,"Mar 30, 2020",3.082
South Korea,KOR,"Mar 31, 2020",3.179
South Korea,KOR,"Apr 1, 2020",3.179
South Korea,KOR,"Apr 2, 2020",3.296
South Korea,KOR,"Apr 3, 2020",3.394
South Korea,KOR,"Apr 4, 2020",3.452
South Korea,KOR,"Apr 5, 2020",3.569
South Korea,KOR,"Apr 6, 2020",3.628
South Korea,KOR,"Apr 7, 2020",3.745
South Korea,KOR,"Apr 8, 2020",3.901
South Korea,KOR,"Apr 9, 2020",3.979
South Korea,KOR,"Apr 10, 2020",4.057
South Korea,KOR,"Apr 11, 2020",4.057
South Korea,KOR,"Apr 12, 2020",4.174
South Korea,KOR,"Apr 13, 2020",4.233
South Korea,KOR,"Apr 14, 2020",4.33
South Korea,KOR,"Apr 15, 2020",4.389
South Korea,KOR,"Apr 16, 2020",4.467
South Korea,KOR,"Apr 17, 2020",4.486
South Korea,KOR,"Apr 18, 2020",4.525
South Korea,KOR,"Apr 19, 2020",4.564
South Korea,KOR,"Apr 20, 2020",4.603
South Korea,KOR,"Apr 21, 2020",4.623
South Korea,KOR,"Apr 22, 2020",4.642
South Korea,KOR,"Apr 23, 2020",4.681
South Korea,KOR,"Apr 24, 2020",4.681
South Korea,KOR,"Apr 25, 2020",4.681
South Korea,KOR,"Apr 26, 2020",4.72
South Korea,KOR,"Apr 27, 2020",4.74
South Korea,KOR,"Apr 28, 2020",4.759
South Korea,KOR,"Apr 29, 2020",4.798
South Korea,KOR,"Apr 30, 2020",4.818
South Korea,KOR,"May 1, 2020",4.837
Spain,ESP,"Mar 5, 2020",0.021
Spain,ESP,"Mar 6, 2020",0.064
Spain,ESP,"Mar 7, 2020",0.107
Spain,ESP,"Mar 8, 2020",0.107
Spain,ESP,"Mar 9, 2020",0.107
Spain,ESP,"Mar 10, 2020",0.599
Spain,ESP,"Mar 11, 2020",0.749
Spain,ESP,"Mar 12, 2020",1.005
Spain,ESP,"Mar 13, 2020",1.797
Spain,ESP,"Mar 14, 2020",2.588
Spain,ESP,"Mar 15, 2020",2.909
Spain,ESP,"Mar 16, 2020",6.16
Spain,ESP,"Mar 17, 2020",6.609
Spain,ESP,"Mar 18, 2020",10.502
Spain,ESP,"Mar 19, 2020",12.79
Spain,ESP,"Mar 20, 2020",16.405
Spain,ESP,"Mar 21, 2020",21.431
Spain,ESP,"Mar 22, 2020",28.361
Spain,ESP,"Mar 23, 2020",36.788
Spain,ESP,"Mar 24, 2020",46.669
Spain,ESP,"Mar 25, 2020",57.663
Spain,ESP,"Mar 26, 2020",73.447
Spain,ESP,"Mar 27, 2020",87.456
Spain,ESP,"Mar 28, 2020",103.904
Spain,ESP,"Mar 29, 2020",121.699
Spain,ESP,"Mar 30, 2020",139.622
Spain,ESP,"Mar 31, 2020",156.989
Spain,ESP,"Apr 1, 2020",175.148
Spain,ESP,"Apr 2, 2020",193.627
Spain,ESP,"Apr 3, 2020",213.946
Spain,ESP,"Apr 4, 2020",233.88
Spain,ESP,"Apr 5, 2020",251.183
Spain,ESP,"Apr 6, 2020",265.598
Spain,ESP,"Apr 7, 2020",279.223
Spain,ESP,"Apr 8, 2020",295.114
Spain,ESP,"Apr 9, 2020",311.305
Spain,ESP,"Apr 10, 2020",325.913
Spain,ESP,"Apr 11, 2020",338.853
Spain,ESP,"Apr 12, 2020",349.761
Spain,ESP,"Apr 13, 2020",363
Spain,ESP,"Apr 14, 2020",374.058
Spain,ESP,"Apr 15, 2020",390.89
Spain,ESP,"Apr 16, 2020",404.087
Spain,ESP,"Apr 17, 2020",416.599
Spain,ESP,"Apr 18, 2020",428.683
Spain,ESP,"Apr 19, 2020",437.453
Spain,ESP,"Apr 20, 2020",445.986
Spain,ESP,"Apr 21, 2020",455.183
Spain,ESP,"Apr 22, 2020",464.487
Spain,ESP,"Apr 23, 2020",473.898
Spain,ESP,"Apr 24, 2020",481.748
Spain,ESP,"Apr 25, 2020",489.832
Spain,ESP,"Apr 26, 2020",495.992
Spain,ESP,"Apr 27, 2020",495.992
Spain,ESP,"Apr 28, 2020",509.509
Spain,ESP,"Apr 29, 2020",519.198
Spain,ESP,"May 1, 2020",524.93
Sri Lanka,LKA,"Mar 29, 2020",0.047
Sri Lanka,LKA,"Mar 30, 2020",0.047
Sri Lanka,LKA,"Mar 31, 2020",0.047
Sri Lanka,LKA,"Apr 1, 2020",0.093
Sri Lanka,LKA,"Apr 2, 2020",0.093
Sri Lanka,LKA,"Apr 3, 2020",0.14
Sri Lanka,LKA,"Apr 4, 2020",0.187
Sri Lanka,LKA,"Apr 5, 2020",0.234
Sri Lanka,LKA,"Apr 6, 2020",0.234
Sri Lanka,LKA,"Apr 7, 2020",0.234
Sri Lanka,LKA,"Apr 8, 2020",0.28
Sri Lanka,LKA,"Apr 9, 2020",0.327
Sri Lanka,LKA,"Apr 10, 2020",0.327
Sri Lanka,LKA,"Apr 11, 2020",0.327
Sri Lanka,LKA,"Apr 12, 2020",0.327
Sri Lanka,LKA,"Apr 13, 2020",0.327
Sri Lanka,LKA,"Apr 14, 2020",0.327
Sri Lanka,LKA,"Apr 15, 2020",0.327
Sri Lanka,LKA,"Apr 16, 2020",0.327
Sri Lanka,LKA,"Apr 17, 2020",0.327
Sri Lanka,LKA,"Apr 18, 2020",0.327
Sri Lanka,LKA,"Apr 19, 2020",0.327
Sri Lanka,LKA,"Apr 20, 2020",0.327
Sri Lanka,LKA,"Apr 21, 2020",0.327
Sri Lanka,LKA,"Apr 22, 2020",0.327
Sri Lanka,LKA,"Apr 23, 2020",0.327
Sri Lanka,LKA,"Apr 24, 2020",0.327
Sri Lanka,LKA,"Apr 25, 2020",0.327
Sri Lanka,LKA,"Apr 26, 2020",0.327
Sri Lanka,LKA,"Apr 27, 2020",0.327
Sri Lanka,LKA,"Apr 28, 2020",0.327
Sri Lanka,LKA,"Apr 29, 2020",0.327
Sri Lanka,LKA,"Apr 30, 2020",0.327
Sri Lanka,LKA,"May 1, 2020",0.327
Sudan,SDN,"Mar 15, 2020",0.023
Sudan,SDN,"Mar 16, 2020",0.023
Sudan,SDN,"Mar 17, 2020",0.023
Sudan,SDN,"Mar 18, 2020",0.023
Sudan,SDN,"Mar 19, 2020",0.023
Sudan,SDN,"Mar 20, 2020",0.023
Sudan,SDN,"Mar 21, 2020",0.023
Sudan,SDN,"Mar 22, 2020",0.023
Sudan,SDN,"Mar 23, 2020",0.023
Sudan,SDN,"Mar 24, 2020",0.023
Sudan,SDN,"Mar 25, 2020",0.023
Sudan,SDN,"Mar 26, 2020",0.023
Sudan,SDN,"Mar 27, 2020",0.023
Sudan,SDN,"Mar 28, 2020",0.023
Sudan,SDN,"Mar 29, 2020",0.023
Sudan,SDN,"Mar 30, 2020",0.023
Sudan,SDN,"Mar 31, 2020",0.046
Sudan,SDN,"Apr 1, 2020",0.046
Sudan,SDN,"Apr 2, 2020",0.046
Sudan,SDN,"Apr 3, 2020",0.046
Sudan,SDN,"Apr 4, 2020",0.046
Sudan,SDN,"Apr 5, 2020",0.046
Sudan,SDN,"Apr 6, 2020",0.046
Sudan,SDN,"Apr 7, 2020",0.046
Sudan,SDN,"Apr 8, 2020",0.046
Sudan,SDN,"Apr 9, 2020",0.046
Sudan,SDN,"Apr 10, 2020",0.046
Sudan,SDN,"Apr 11, 2020",0.046
Sudan,SDN,"Apr 12, 2020",0.046
Sudan,SDN,"Apr 13, 2020",0.046
Sudan,SDN,"Apr 14, 2020",0.091
Sudan,SDN,"Apr 15, 2020",0.114
Sudan,SDN,"Apr 16, 2020",0.114
Sudan,SDN,"Apr 17, 2020",0.114
Sudan,SDN,"Apr 18, 2020",0.114
Sudan,SDN,"Apr 19, 2020",0.228
Sudan,SDN,"Apr 20, 2020",0.228
Sudan,SDN,"Apr 21, 2020",0.274
Sudan,SDN,"Apr 22, 2020",0.274
Sudan,SDN,"Apr 23, 2020",0.296
Sudan,SDN,"Apr 24, 2020",0.296
Sudan,SDN,"Apr 25, 2020",0.365
Sudan,SDN,"Apr 26, 2020",0.388
Sudan,SDN,"Apr 27, 2020",0.479
Sudan,SDN,"Apr 28, 2020",0.502
Sudan,SDN,"Apr 29, 2020",0.57
Sudan,SDN,"Apr 30, 2020",0.639
Sudan,SDN,"May 1, 2020",0.707
Suriname,SUR,"Apr 4, 2020",1.705
Suriname,SUR,"Apr 5, 2020",1.705
Suriname,SUR,"Apr 6, 2020",1.705
Suriname,SUR,"Apr 7, 2020",1.705
Suriname,SUR,"Apr 8, 2020",1.705
Suriname,SUR,"Apr 9, 2020",1.705
Suriname,SUR,"Apr 10, 2020",1.705
Suriname,SUR,"Apr 11, 2020",1.705
Suriname,SUR,"Apr 12, 2020",1.705
Suriname,SUR,"Apr 13, 2020",1.705
Suriname,SUR,"Apr 14, 2020",1.705
Suriname,SUR,"Apr 15, 2020",1.705
Suriname,SUR,"Apr 16, 2020",1.705
Suriname,SUR,"Apr 17, 2020",1.705
Suriname,SUR,"Apr 18, 2020",1.705
Suriname,SUR,"Apr 19, 2020",1.705
Suriname,SUR,"Apr 20, 2020",1.705
Suriname,SUR,"Apr 21, 2020",1.705
Suriname,SUR,"Apr 22, 2020",1.705
Suriname,SUR,"Apr 23, 2020",1.705
Suriname,SUR,"Apr 24, 2020",1.705
Suriname,SUR,"Apr 25, 2020",1.705
Suriname,SUR,"Apr 26, 2020",1.705
Suriname,SUR,"Apr 27, 2020",1.705
Suriname,SUR,"Apr 28, 2020",1.705
Suriname,SUR,"Apr 29, 2020",1.705
Suriname,SUR,"Apr 30, 2020",1.705
Suriname,SUR,"May 1, 2020",1.705
Swaziland,SWZ,"Apr 18, 2020",0.862
Swaziland,SWZ,"Apr 19, 2020",0.862
Swaziland,SWZ,"Apr 20, 2020",0.862
Swaziland,SWZ,"Apr 21, 2020",0.862
Swaziland,SWZ,"Apr 22, 2020",0.862
Swaziland,SWZ,"Apr 23, 2020",0.862
Swaziland,SWZ,"Apr 24, 2020",0.862
Swaziland,SWZ,"Apr 25, 2020",0.862
Swaziland,SWZ,"Apr 26, 2020",0.862
Swaziland,SWZ,"Apr 27, 2020",0.862
Swaziland,SWZ,"Apr 28, 2020",0.862
Swaziland,SWZ,"Apr 29, 2020",0.862
Swaziland,SWZ,"Apr 30, 2020",0.862
Swaziland,SWZ,"May 1, 2020",0.862
Sweden,SWE,"Mar 12, 2020",0.099
Sweden,SWE,"Mar 13, 2020",0.099
Sweden,SWE,"Mar 14, 2020",0.099
Sweden,SWE,"Mar 15, 2020",0.099
Sweden,SWE,"Mar 16, 2020",0.297
Sweden,SWE,"Mar 17, 2020",0.693
Sweden,SWE,"Mar 18, 2020",0.792
Sweden,SWE,"Mar 19, 2020",0.99
Sweden,SWE,"Mar 20, 2020",0.99
Sweden,SWE,"Mar 21, 2020",1.584
Sweden,SWE,"Mar 22, 2020",1.98
Sweden,SWE,"Mar 23, 2020",2.079
Sweden,SWE,"Mar 24, 2020",2.475
Sweden,SWE,"Mar 25, 2020",3.565
Sweden,SWE,"Mar 26, 2020",4.159
Sweden,SWE,"Mar 27, 2020",6.535
Sweden,SWE,"Mar 28, 2020",9.11
Sweden,SWE,"Mar 29, 2020",10.1
Sweden,SWE,"Mar 30, 2020",10.892
Sweden,SWE,"Mar 31, 2020",14.456
Sweden,SWE,"Apr 1, 2020",17.823
Sweden,SWE,"Apr 2, 2020",23.665
Sweden,SWE,"Apr 3, 2020",27.923
Sweden,SWE,"Apr 4, 2020",32.973
Sweden,SWE,"Apr 5, 2020",36.933
Sweden,SWE,"Apr 6, 2020",39.706
Sweden,SWE,"Apr 7, 2020",47.231
Sweden,SWE,"Apr 8, 2020",58.519
Sweden,SWE,"Apr 9, 2020",68.025
Sweden,SWE,"Apr 10, 2020",78.521
Sweden,SWE,"Apr 11, 2020",86.145
Sweden,SWE,"Apr 12, 2020",87.828
Sweden,SWE,"Apr 13, 2020",89.016
Sweden,SWE,"Apr 14, 2020",90.997
Sweden,SWE,"Apr 15, 2020",102.285
Sweden,SWE,"Apr 16, 2020",119.118
Sweden,SWE,"Apr 17, 2020",131.99
Sweden,SWE,"Apr 18, 2020",138.624
Sweden,SWE,"Apr 19, 2020",149.615
Sweden,SWE,"Apr 20, 2020",152.486
Sweden,SWE,"Apr 21, 2020",156.447
Sweden,SWE,"Apr 22, 2020",174.765
Sweden,SWE,"Apr 23, 2020",191.796
Sweden,SWE,"Apr 24, 2020",200.113
Sweden,SWE,"Apr 25, 2020",213.085
Sweden,SWE,"Apr 26, 2020",217.045
Sweden,SWE,"Apr 27, 2020",217.243
Sweden,SWE,"Apr 28, 2020",225.165
Sweden,SWE,"Apr 29, 2020",233.185
Sweden,SWE,"Apr 30, 2020",243.78
Sweden,SWE,"May 1, 2020",256.058
Switzerland,CHE,"Mar 6, 2020",0.116
Switzerland,CHE,"Mar 7, 2020",0.116
Switzerland,CHE,"Mar 8, 2020",0.116
Switzerland,CHE,"Mar 9, 2020",0.231
Switzerland,CHE,"Mar 10, 2020",0.231
Switzerland,CHE,"Mar 11, 2020",0.347
Switzerland,CHE,"Mar 12, 2020",0.462
Switzerland,CHE,"Mar 13, 2020",0.462
Switzerland,CHE,"Mar 14, 2020",0.809
Switzerland,CHE,"Mar 15, 2020",1.271
Switzerland,CHE,"Mar 16, 2020",1.502
Switzerland,CHE,"Mar 17, 2020",1.618
Switzerland,CHE,"Mar 18, 2020",2.195
Switzerland,CHE,"Mar 19, 2020",2.426
Switzerland,CHE,"Mar 20, 2020",3.813
Switzerland,CHE,"Mar 21, 2020",4.968
Switzerland,CHE,"Mar 22, 2020",6.471
Switzerland,CHE,"Mar 23, 2020",6.933
Switzerland,CHE,"Mar 24, 2020",7.626
Switzerland,CHE,"Mar 25, 2020",9.937
Switzerland,CHE,"Mar 26, 2020",11.901
Switzerland,CHE,"Mar 27, 2020",18.603
Switzerland,CHE,"Mar 28, 2020",22.762
Switzerland,CHE,"Mar 29, 2020",27.153
Switzerland,CHE,"Mar 30, 2020",29.695
Switzerland,CHE,"Mar 31, 2020",34.086
Switzerland,CHE,"Apr 1, 2020",43.098
Switzerland,CHE,"Apr 2, 2020",43.676
Switzerland,CHE,"Apr 3, 2020",49.916
Switzerland,CHE,"Apr 4, 2020",55.924
Switzerland,CHE,"Apr 5, 2020",62.394
Switzerland,CHE,"Apr 6, 2020",64.59
Switzerland,CHE,"Apr 7, 2020",67.478
Switzerland,CHE,"Apr 8, 2020",74.065
Switzerland,CHE,"Apr 9, 2020",81.459
Switzerland,CHE,"Apr 10, 2020",87.352
Switzerland,CHE,"Apr 11, 2020",93.014
Switzerland,CHE,"Apr 12, 2020",96.018
Switzerland,CHE,"Apr 13, 2020",99.138
Switzerland,CHE,"Apr 14, 2020",99.138
Switzerland,CHE,"Apr 15, 2020",103.991
Switzerland,CHE,"Apr 16, 2020",112.426
Switzerland,CHE,"Apr 17, 2020",117.394
Switzerland,CHE,"Apr 18, 2020",122.247
Switzerland,CHE,"Apr 19, 2020",128.255
Switzerland,CHE,"Apr 20, 2020",131.028
Switzerland,CHE,"Apr 21, 2020",131.837
Switzerland,CHE,"Apr 22, 2020",137.037
Switzerland,CHE,"Apr 23, 2020",140.503
Switzerland,CHE,"Apr 24, 2020",146.396
Switzerland,CHE,"Apr 25, 2020",151.133
Switzerland,CHE,"Apr 26, 2020",153.444
Switzerland,CHE,"Apr 27, 2020",154.368
Switzerland,CHE,"Apr 28, 2020",156.217
Switzerland,CHE,"Apr 29, 2020",159.337
Switzerland,CHE,"Apr 30, 2020",162.572
Switzerland,CHE,"May 1, 2020",164.305
Syria,SYR,"Mar 30, 2020",0.057
Syria,SYR,"Mar 31, 2020",0.114
Syria,SYR,"Apr 1, 2020",0.114
Syria,SYR,"Apr 2, 2020",0.114
Syria,SYR,"Apr 3, 2020",0.114
Syria,SYR,"Apr 4, 2020",0.114
Syria,SYR,"Apr 5, 2020",0.114
Syria,SYR,"Apr 6, 2020",0.114
Syria,SYR,"Apr 7, 2020",0.114
Syria,SYR,"Apr 8, 2020",0.114
Syria,SYR,"Apr 9, 2020",0.114
Syria,SYR,"Apr 10, 2020",0.114
Syria,SYR,"Apr 11, 2020",0.114
Syria,SYR,"Apr 12, 2020",0.114
Syria,SYR,"Apr 13, 2020",0.114
Syria,SYR,"Apr 14, 2020",0.114
Syria,SYR,"Apr 15, 2020",0.114
Syria,SYR,"Apr 16, 2020",0.114
Syria,SYR,"Apr 17, 2020",0.114
Syria,SYR,"Apr 18, 2020",0.114
Syria,SYR,"Apr 19, 2020",0.114
Syria,SYR,"Apr 20, 2020",0.171
Syria,SYR,"Apr 21, 2020",0.171
Syria,SYR,"Apr 22, 2020",0.171
Syria,SYR,"Apr 23, 2020",0.171
Syria,SYR,"Apr 24, 2020",0.171
Syria,SYR,"Apr 25, 2020",0.171
Syria,SYR,"Apr 26, 2020",0.171
Syria,SYR,"Apr 27, 2020",0.171
Syria,SYR,"Apr 28, 2020",0.171
Syria,SYR,"Apr 29, 2020",0.171
Syria,SYR,"Apr 30, 2020",0.171
Syria,SYR,"May 1, 2020",0.171
Taiwan,TWN,"Feb 17, 2020",0.042
Taiwan,TWN,"Feb 18, 2020",0.042
Taiwan,TWN,"Feb 19, 2020",0.042
Taiwan,TWN,"Feb 20, 2020",0.042
Taiwan,TWN,"Feb 21, 2020",0.042
Taiwan,TWN,"Feb 22, 2020",0.042
Taiwan,TWN,"Feb 23, 2020",0.042
Taiwan,TWN,"Feb 24, 2020",0.042
Taiwan,TWN,"Feb 25, 2020",0.042
Taiwan,TWN,"Feb 26, 2020",0.042
Taiwan,TWN,"Feb 27, 2020",0.042
Taiwan,TWN,"Feb 28, 2020",0.042
Taiwan,TWN,"Feb 29, 2020",0.042
Taiwan,TWN,"Mar 1, 2020",0.042
Taiwan,TWN,"Mar 2, 2020",0.042
Taiwan,TWN,"Mar 3, 2020",0.042
Taiwan,TWN,"Mar 4, 2020",0.042
Taiwan,TWN,"Mar 6, 2020",0.042
Taiwan,TWN,"Mar 7, 2020",0.042
Taiwan,TWN,"Mar 8, 2020",0.042
Taiwan,TWN,"Mar 9, 2020",0.042
Taiwan,TWN,"Mar 11, 2020",0.042
Taiwan,TWN,"Mar 12, 2020",0.042
Taiwan,TWN,"Mar 13, 2020",0.042
Taiwan,TWN,"Mar 14, 2020",0.042
Taiwan,TWN,"Mar 15, 2020",0.042
Taiwan,TWN,"Mar 16, 2020",0.042
Taiwan,TWN,"Mar 17, 2020",0.042
Taiwan,TWN,"Mar 18, 2020",0.042
Taiwan,TWN,"Mar 19, 2020",0.042
Taiwan,TWN,"Mar 20, 2020",0.042
Taiwan,TWN,"Mar 21, 2020",0.084
Taiwan,TWN,"Mar 22, 2020",0.084
Taiwan,TWN,"Mar 23, 2020",0.084
Taiwan,TWN,"Mar 24, 2020",0.084
Taiwan,TWN,"Mar 25, 2020",0.084
Taiwan,TWN,"Mar 26, 2020",0.084
Taiwan,TWN,"Mar 27, 2020",0.084
Taiwan,TWN,"Mar 28, 2020",0.084
Taiwan,TWN,"Mar 29, 2020",0.084
Taiwan,TWN,"Mar 30, 2020",0.21
Taiwan,TWN,"Mar 31, 2020",0.21
Taiwan,TWN,"Apr 1, 2020",0.21
Taiwan,TWN,"Apr 2, 2020",0.21
Taiwan,TWN,"Apr 3, 2020",0.21
Taiwan,TWN,"Apr 4, 2020",0.21
Taiwan,TWN,"Apr 5, 2020",0.21
Taiwan,TWN,"Apr 6, 2020",0.21
Taiwan,TWN,"Apr 7, 2020",0.21
Taiwan,TWN,"Apr 8, 2020",0.21
Taiwan,TWN,"Apr 9, 2020",0.21
Taiwan,TWN,"Apr 10, 2020",0.21
Taiwan,TWN,"Apr 11, 2020",0.21
Taiwan,TWN,"Apr 12, 2020",0.252
Taiwan,TWN,"Apr 13, 2020",0.252
Taiwan,TWN,"Apr 14, 2020",0.252
Taiwan,TWN,"Apr 15, 2020",0.252
Taiwan,TWN,"Apr 16, 2020",0.252
Taiwan,TWN,"Apr 17, 2020",0.252
Taiwan,TWN,"Apr 18, 2020",0.252
Taiwan,TWN,"Apr 19, 2020",0.252
Taiwan,TWN,"Apr 20, 2020",0.252
Taiwan,TWN,"Apr 21, 2020",0.252
Taiwan,TWN,"Apr 22, 2020",0.252
Taiwan,TWN,"Apr 23, 2020",0.252
Taiwan,TWN,"Apr 24, 2020",0.252
Taiwan,TWN,"Apr 25, 2020",0.252
Taiwan,TWN,"Apr 26, 2020",0.252
Taiwan,TWN,"Apr 27, 2020",0.252
Taiwan,TWN,"Apr 28, 2020",0.252
Taiwan,TWN,"Apr 29, 2020",0.252
Taiwan,TWN,"Apr 30, 2020",0.252
Taiwan,TWN,"May 1, 2020",0.252
Tanzania,TZA,"Mar 29, 2020",0.017
Tanzania,TZA,"Mar 30, 2020",0.017
Tanzania,TZA,"Mar 31, 2020",0.017
Tanzania,TZA,"Apr 1, 2020",0.017
Tanzania,TZA,"Apr 2, 2020",0.017
Tanzania,TZA,"Apr 3, 2020",0.017
Tanzania,TZA,"Apr 4, 2020",0.017
Tanzania,TZA,"Apr 5, 2020",0.017
Tanzania,TZA,"Apr 6, 2020",0.017
Tanzania,TZA,"Apr 7, 2020",0.017
Tanzania,TZA,"Apr 8, 2020",0.017
Tanzania,TZA,"Apr 9, 2020",0.017
Tanzania,TZA,"Apr 10, 2020",0.017
Tanzania,TZA,"Apr 11, 2020",0.05
Tanzania,TZA,"Apr 12, 2020",0.05
Tanzania,TZA,"Apr 13, 2020",0.05
Tanzania,TZA,"Apr 14, 2020",0.05
Tanzania,TZA,"Apr 15, 2020",0.05
Tanzania,TZA,"Apr 16, 2020",0.067
Tanzania,TZA,"Apr 17, 2020",0.067
Tanzania,TZA,"Apr 18, 2020",0.084
Tanzania,TZA,"Apr 19, 2020",0.084
Tanzania,TZA,"Apr 20, 2020",0.084
Tanzania,TZA,"Apr 21, 2020",0.084
Tanzania,TZA,"Apr 22, 2020",0.134
Tanzania,TZA,"Apr 23, 2020",0.167
Tanzania,TZA,"Apr 24, 2020",0.167
Tanzania,TZA,"Apr 25, 2020",0.167
Tanzania,TZA,"Apr 26, 2020",0.167
Tanzania,TZA,"Apr 27, 2020",0.167
Tanzania,TZA,"Apr 28, 2020",0.167
Tanzania,TZA,"Apr 29, 2020",0.167
Tanzania,TZA,"Apr 30, 2020",0.268
Tanzania,TZA,"May 1, 2020",0.268
Thailand,THA,"Mar 1, 2020",0.014
Thailand,THA,"Mar 2, 2020",0.014
Thailand,THA,"Mar 5, 2020",0.014
Thailand,THA,"Mar 7, 2020",0.014
Thailand,THA,"Mar 11, 2020",0.014
Thailand,THA,"Mar 12, 2020",0.014
Thailand,THA,"Mar 14, 2020",0.014
Thailand,THA,"Mar 15, 2020",0.014
Thailand,THA,"Mar 16, 2020",0.014
Thailand,THA,"Mar 17, 2020",0.014
Thailand,THA,"Mar 18, 2020",0.014
Thailand,THA,"Mar 19, 2020",0.014
Thailand,THA,"Mar 20, 2020",0.014
Thailand,THA,"Mar 21, 2020",0.014
Thailand,THA,"Mar 22, 2020",0.014
Thailand,THA,"Mar 23, 2020",0.014
Thailand,THA,"Mar 24, 2020",0.057
Thailand,THA,"Mar 25, 2020",0.057
Thailand,THA,"Mar 26, 2020",0.057
Thailand,THA,"Mar 27, 2020",0.072
Thailand,THA,"Mar 28, 2020",0.072
Thailand,THA,"Mar 29, 2020",0.086
Thailand,THA,"Mar 30, 2020",0.1
Thailand,THA,"Mar 31, 2020",0.143
Thailand,THA,"Apr 1, 2020",0.143
Thailand,THA,"Apr 2, 2020",0.172
Thailand,THA,"Apr 3, 2020",0.215
Thailand,THA,"Apr 4, 2020",0.272
Thailand,THA,"Apr 5, 2020",0.33
Thailand,THA,"Apr 6, 2020",0.372
Thailand,THA,"Apr 7, 2020",0.372
Thailand,THA,"Apr 8, 2020",0.43
Thailand,THA,"Apr 9, 2020",0.458
Thailand,THA,"Apr 10, 2020",0.473
Thailand,THA,"Apr 11, 2020",0.501
Thailand,THA,"Apr 12, 2020",0.544
Thailand,THA,"Apr 13, 2020",0.573
Thailand,THA,"Apr 14, 2020",0.587
Thailand,THA,"Apr 15, 2020",0.616
Thailand,THA,"Apr 16, 2020",0.659
Thailand,THA,"Apr 17, 2020",0.673
Thailand,THA,"Apr 18, 2020",0.673
Thailand,THA,"Apr 19, 2020",0.673
Thailand,THA,"Apr 20, 2020",0.673
Thailand,THA,"Apr 21, 2020",0.673
Thailand,THA,"Apr 22, 2020",0.688
Thailand,THA,"Apr 23, 2020",0.716
Thailand,THA,"Apr 24, 2020",0.716
Thailand,THA,"Apr 25, 2020",0.716
Thailand,THA,"Apr 26, 2020",0.731
Thailand,THA,"Apr 27, 2020",0.731
Thailand,THA,"Apr 28, 2020",0.774
Thailand,THA,"Apr 29, 2020",0.774
Thailand,THA,"Apr 30, 2020",0.774
Thailand,THA,"May 1, 2020",0.774
Togo,TGO,"Mar 28, 2020",0.121
Togo,TGO,"Mar 29, 2020",0.121
Togo,TGO,"Mar 30, 2020",0.121
Togo,TGO,"Mar 31, 2020",0.121
Togo,TGO,"Apr 1, 2020",0.121
Togo,TGO,"Apr 2, 2020",0.242
Togo,TGO,"Apr 3, 2020",0.242
Togo,TGO,"Apr 4, 2020",0.362
Togo,TGO,"Apr 5, 2020",0.362
Togo,TGO,"Apr 6, 2020",0.362
Togo,TGO,"Apr 7, 2020",0.362
Togo,TGO,"Apr 8, 2020",0.362
Togo,TGO,"Apr 9, 2020",0.362
Togo,TGO,"Apr 10, 2020",0.362
Togo,TGO,"Apr 11, 2020",0.362
Togo,TGO,"Apr 12, 2020",0.362
Togo,TGO,"Apr 13, 2020",0.362
Togo,TGO,"Apr 14, 2020",0.362
Togo,TGO,"Apr 15, 2020",0.362
Togo,TGO,"Apr 16, 2020",0.362
Togo,TGO,"Apr 17, 2020",0.604
Togo,TGO,"Apr 18, 2020",0.604
Togo,TGO,"Apr 19, 2020",0.604
Togo,TGO,"Apr 20, 2020",0.604
Togo,TGO,"Apr 21, 2020",0.725
Togo,TGO,"Apr 22, 2020",0.725
Togo,TGO,"Apr 23, 2020",0.725
Togo,TGO,"Apr 24, 2020",0.725
Togo,TGO,"Apr 25, 2020",0.725
Togo,TGO,"Apr 26, 2020",0.725
Togo,TGO,"Apr 27, 2020",0.725
